country_name,year,avg_maize_yield_tha,yoy_yield_change_t_ha,yoy_pct_change,productivity_status,global_median_t_ha
Mauritania,1993,0.012291,-76.827704,-99.984,Below Global Median,0.028054
Mauritania,1994,0.004987,-0.007304,-59.4256,Below Global Median,0.028054
Mauritania,1995,0.007996,0.003009,60.3369,Below Global Median,0.028054
Mauritania,1996,58.709997,58.702001,734142.0835,Above Global Median,0.028054
Mauritania,1997,0.008627,-58.70137,-99.9853,Below Global Median,0.028054
Mauritania,1998,0.008387,-0.00024,-2.782,Below Global Median,0.028054
Mauritania,1999,0.007618,-0.000769,-9.169,Below Global Median,0.028054
Mauritania,2000,0.009054,0.001436,18.8501,Below Global Median,0.028054
Mauritania,2001,0.012016,0.002962,32.7148,Below Global Median,0.028054
Mauritania,2002,56.439996,56.42798,469607.024,Above Global Median,0.028054
Mauritania,2003,0.007755,-56.432241,-99.9863,Below Global Median,0.028054
Mauritania,2004,0.011513,0.003758,48.4591,Below Global Median,0.028054
Mauritania,2005,0.008156,-0.003357,-29.1583,Below Global Median,0.028054
Mauritania,2006,49.749997,49.741841,609880.3458,Above Global Median,0.028054
Mauritania,2007,0.007116,-49.742881,-99.9857,Below Global Median,0.028054
Mauritania,2008,70.589995,70.582879,991889.8117,Above Global Median,0.028054
Mauritania,2009,0.005542,-70.584453,-99.9921,Below Global Median,0.028054
Mauritania,2010,0.008592,0.00305,55.0343,Below Global Median,0.028054
Mauritania,2011,0.006611,-0.001981,-23.0563,Below Global Median,0.028054
Mauritania,2012,0.006904,0.000293,4.432,Below Global Median,0.028054
Mauritania,2013,47.309998,47.303094,685154.8957,Above Global Median,0.028054
Mauritania,2014,0.006818,-47.30318,-99.9856,Below Global Median,0.028054
Mauritania,2015,0.004551,-0.002267,-33.2502,Below Global Median,0.028054
Mauritania,2016,0.004552,1e-06,0.022,Below Global Median,0.028054
Mauritania,2017,1e-06,-0.004551,-99.978,Below Global Median,0.028054
Mauritania,2018,70.589995,70.589994,7058999400.0,Above Global Median,0.028054
Mauritania,2019,0.007492,-70.582503,-99.9894,Below Global Median,0.028054
Mauritania,2020,0.000625,-0.006867,-91.6578,Below Global Median,0.028054
Mauritania,2021,63.159996,63.159371,10105499.36,Above Global Median,0.028054
Mauritania,2022,66.279995,3.119999,4.9398,Above Global Median,0.028054
Mauritius,1961,0.015126,,,Below Global Median,0.028054
Mauritius,1962,0.017807,0.002681,17.7244,Below Global Median,0.028054
Mauritius,1963,0.012895,-0.004912,-27.5847,Below Global Median,0.028054
Mauritius,1964,1e-06,-0.012894,-99.9922,Below Global Median,0.028054
Mauritius,1965,0.016444,0.016443,1644300.0,Below Global Median,0.028054
Mauritius,1966,0.025249,0.008805,53.5454,Below Global Median,0.028054
Mauritius,1967,0.017052,-0.008197,-32.4647,Below Global Median,0.028054
Mauritius,1968,21.608999,21.591947,126624.1321,Above Global Median,0.028054
Mauritius,1969,0.018857,-21.590142,-99.9127,Below Global Median,0.028054
Mauritius,1970,0.020827,0.00197,10.447,Below Global Median,0.028054
Mauritius,1971,19.842999,19.822172,95175.3589,Above Global Median,0.028054
Mauritius,1972,0.000188,-19.842811,-99.9991,Below Global Median,0.028054
Mauritius,1973,0.020654,0.020466,10886.1702,Below Global Median,0.028054
Mauritius,1974,0.024692,0.004038,19.5507,Below Global Median,0.028054
Mauritius,1975,0.022962,-0.00173,-7.0063,Below Global Median,0.028054
Mauritius,1976,0.025024,0.002062,8.9801,Below Global Median,0.028054
Mauritius,1977,24.961998,24.936974,99652.2299,Above Global Median,0.028054
Mauritius,1978,22.879999,-2.081999,-8.3407,Above Global Median,0.028054
Mauritius,1979,0.025021,-22.854978,-99.8906,Below Global Median,0.028054
Mauritius,1980,0.022454,-0.002567,-10.2594,Below Global Median,0.028054
Mauritius,1981,0.024624,0.00217,9.6642,Below Global Median,0.028054
Mauritius,1982,0.025369,0.000745,3.0255,Below Global Median,0.028054
Mauritius,1983,0.028657,0.003288,12.9607,Above Global Median,0.028054
Mauritius,1984,0.004365,-0.024292,-84.7681,Below Global Median,0.028054
Mauritius,1985,0.047476,0.043111,987.6518,Above Global Median,0.028054
Mauritius,1986,43.887997,43.840521,92342.4909,Above Global Median,0.028054
Mauritius,1987,35.523999,-8.363998,-19.0576,Above Global Median,0.028054
Mauritius,1988,38.446999,2.923,8.2282,Above Global Median,0.028054
Mauritius,1989,0.037363,-38.409636,-99.9028,Above Global Median,0.028054
Mauritius,1990,0.004179,-0.033184,-88.8151,Below Global Median,0.028054
Mauritius,1991,37.192998,37.188819,889897.5592,Above Global Median,0.028054
Mauritius,1992,0.044333,-37.148665,-99.8808,Above Global Median,0.028054
Mauritius,1993,0.004243,-0.04009,-90.4293,Below Global Median,0.028054
Mauritius,1994,37.287998,37.283755,878712.1141,Above Global Median,0.028054
Mauritius,1995,38.532999,1.245001,3.3389,Above Global Median,0.028054
Mauritius,1996,48.666997,10.133998,26.2995,Above Global Median,0.028054
Mauritius,1997,0.050435,-48.616562,-99.8964,Above Global Median,0.028054
Mauritius,1998,0.000518,-0.049917,-98.9729,Below Global Median,0.028054
Mauritius,1999,0.049024,0.048506,9364.0927,Above Global Median,0.028054
Mauritius,2000,8.9e-05,-0.048935,-99.8185,Below Global Median,0.028054
Mauritius,2001,72.036996,72.036907,80940344.9438,Above Global Median,0.028054
Mauritius,2002,0.077632,-71.959364,-99.8922,Above Global Median,0.028054
Mauritius,2003,65.555997,65.478365,84344.5551,Above Global Median,0.028054
Mauritius,2004,0.064737,-65.49126,-99.9012,Above Global Median,0.028054
Mauritius,2005,0.075397,0.01066,16.4666,Above Global Median,0.028054
Mauritius,2006,0.077931,0.002534,3.3609,Above Global Median,0.028054
Mauritius,2007,0.094537,0.016606,21.3086,Above Global Median,0.028054
Mauritius,2008,0.007541,-0.086996,-92.0232,Below Global Median,0.028054
Mauritius,2009,8e-06,-0.007533,-99.8939,Below Global Median,0.028054
Mauritius,2010,68.332996,68.332988,854162350.0,Above Global Median,0.028054
Mauritius,2011,0.074419,-68.258577,-99.8911,Above Global Median,0.028054
Mauritius,2012,0.071207,-0.003212,-4.3161,Above Global Median,0.028054
Mauritius,2013,67.956996,67.885789,95335.8364,Above Global Median,0.028054
Mauritius,2014,0.009058,-67.947938,-99.9867,Below Global Median,0.028054
Mauritius,2015,0.063521,0.054463,601.2696,Above Global Median,0.028054
Mauritius,2016,0.068033,0.004512,7.1032,Above Global Median,0.028054
Mauritius,2017,0.074915,0.006882,10.1157,Above Global Median,0.028054
Mauritius,2018,0.060469,-0.014446,-19.2832,Above Global Median,0.028054
Mauritius,2019,71.738997,71.678528,118537.6441,Above Global Median,0.028054
Mauritius,2020,0.089425,-71.649572,-99.8753,Above Global Median,0.028054
Mauritius,2021,0.086406,-0.003019,-3.376,Above Global Median,0.028054
Mauritius,2022,0.092472,0.006066,7.0203,Above Global Median,0.028054
Melanesia,1961,0.011948,,,Below Global Median,0.028054
Melanesia,1962,11.057999,11.046051,92451.0462,Above Global Median,0.028054
Melanesia,1963,0.011205,-11.046794,-99.8987,Below Global Median,0.028054
Melanesia,1964,0.013612,0.002407,21.4815,Below Global Median,0.028054
Melanesia,1965,0.012365,-0.001247,-9.161,Below Global Median,0.028054
Melanesia,1966,13.349999,13.337634,107866.0251,Above Global Median,0.028054
Melanesia,1967,0.014777,-13.335222,-99.8893,Below Global Median,0.028054
Melanesia,1968,17.459999,17.445222,118056.5879,Above Global Median,0.028054
Melanesia,1969,0.015518,-17.444481,-99.9111,Below Global Median,0.028054
Melanesia,1970,0.011874,-0.003644,-23.4824,Below Global Median,0.028054
Melanesia,1971,11.202999,11.191125,94248.9894,Above Global Median,0.028054
Melanesia,1972,0.012089,-11.19091,-99.8921,Below Global Median,0.028054
Melanesia,1973,0.016182,0.004093,33.8572,Below Global Median,0.028054
Melanesia,1974,0.011965,-0.004217,-26.0598,Below Global Median,0.028054
Melanesia,1975,0.010716,-0.001249,-10.4388,Below Global Median,0.028054
Melanesia,1976,0.001382,-0.009334,-87.1034,Below Global Median,0.028054
Melanesia,1977,97.499996,97.498614,7054892.4747,Above Global Median,0.028054
Melanesia,1978,0.011189,-97.488807,-99.9885,Below Global Median,0.028054
Melanesia,1979,0.014375,0.003186,28.4744,Below Global Median,0.028054
Melanesia,1980,15.777999,15.763624,109659.993,Above Global Median,0.028054
Melanesia,1981,16.374999,0.597,3.7837,Above Global Median,0.028054
Melanesia,1982,14.902999,-1.472,-8.9893,Above Global Median,0.028054
Melanesia,1983,15.805999,0.903,6.0592,Above Global Median,0.028054
Melanesia,1984,0.012652,-15.793347,-99.92,Below Global Median,0.028054
Melanesia,1985,19.010999,18.998347,150160.8204,Above Global Median,0.028054
Melanesia,1986,16.863999,-2.147,-11.2935,Above Global Median,0.028054
Melanesia,1987,10.397999,-6.466,-38.342,Above Global Median,0.028054
Melanesia,1988,0.013434,-10.384565,-99.8708,Below Global Median,0.028054
Melanesia,1989,12.301999,12.288565,91473.6117,Above Global Median,0.028054
Melanesia,1990,0.016624,-12.285375,-99.8649,Below Global Median,0.028054
Melanesia,1991,14.664999,14.648375,88115.8265,Above Global Median,0.028054
Melanesia,1992,0.000179,-14.66482,-99.9988,Below Global Median,0.028054
Melanesia,1993,0.016376,0.016197,9048.6034,Below Global Median,0.028054
Melanesia,1994,0.019691,0.003315,20.243,Below Global Median,0.028054
Melanesia,1995,0.022128,0.002437,12.3762,Below Global Median,0.028054
Melanesia,1996,0.025455,0.003327,15.0352,Below Global Median,0.028054
Melanesia,1997,0.029766,0.004311,16.9358,Above Global Median,0.028054
Melanesia,1998,0.028435,-0.001331,-4.4715,Above Global Median,0.028054
Melanesia,1999,28.446999,28.418564,99942.198,Above Global Median,0.028054
Melanesia,2000,0.003077,-28.443922,-99.9892,Below Global Median,0.028054
Melanesia,2001,0.032203,0.029126,946.5713,Above Global Median,0.028054
Melanesia,2002,0.031457,-0.000746,-2.3166,Above Global Median,0.028054
Melanesia,2003,0.029024,-0.002433,-7.7344,Above Global Median,0.028054
Melanesia,2004,29.845998,29.816974,102732.132,Above Global Median,0.028054
Melanesia,2005,0.029959,-29.816039,-99.8996,Above Global Median,0.028054
Melanesia,2006,0.028608,-0.001351,-4.5095,Above Global Median,0.028054
Melanesia,2007,0.031603,0.002995,10.4691,Above Global Median,0.028054
Melanesia,2008,0.030581,-0.001022,-3.2339,Above Global Median,0.028054
Melanesia,2009,0.031186,0.000605,1.9784,Above Global Median,0.028054
Melanesia,2010,32.408998,32.377812,103821.6251,Above Global Median,0.028054
Melanesia,2011,0.036485,-32.372513,-99.8874,Above Global Median,0.028054
Melanesia,2012,0.033753,-0.002732,-7.488,Above Global Median,0.028054
Melanesia,2013,0.035105,0.001352,4.0056,Above Global Median,0.028054
Melanesia,2014,0.003771,-0.031334,-89.2579,Below Global Median,0.028054
Melanesia,2015,0.043136,0.039365,1043.8876,Above Global Median,0.028054
Melanesia,2016,44.323997,44.280861,102654.0732,Above Global Median,0.028054
Melanesia,2017,0.046926,-44.277071,-99.8941,Above Global Median,0.028054
Melanesia,2018,0.047008,8.2e-05,0.1747,Above Global Median,0.028054
Melanesia,2019,0.044806,-0.002202,-4.6843,Above Global Median,0.028054
Melanesia,2020,0.046783,0.001977,4.4124,Above Global Median,0.028054
Melanesia,2021,0.044089,-0.002694,-5.7585,Above Global Median,0.028054
Melanesia,2022,0.004238,-0.039851,-90.3876,Below Global Median,0.028054
Mexico,1961,0.009934,,,Below Global Median,0.028054
Mexico,1962,0.009946,1.2e-05,0.1208,Below Global Median,0.028054
Mexico,1963,0.009867,-7.9e-05,-0.7943,Below Global Median,0.028054
Mexico,1964,11.331999,11.322132,114747.4612,Above Global Median,0.028054
Mexico,1965,0.011578,-11.320421,-99.8978,Below Global Median,0.028054
Mexico,1966,11.187999,11.176421,96531.5339,Above Global Median,0.028054
Mexico,1967,0.011304,-11.176695,-99.899,Below Global Median,0.028054
Mexico,1968,11.805999,11.794695,104340.897,Above Global Median,0.028054
Mexico,1969,0.001184,-11.804815,-99.99,Below Global Median,0.028054
Mexico,1970,11.934999,11.933815,1007923.5642,Above Global Median,0.028054
Mexico,1971,0.012723,-11.922276,-99.8934,Below Global Median,0.028054
Mexico,1972,0.012648,-7.5e-05,-0.5895,Below Global Median,0.028054
Mexico,1973,11.317999,11.305351,89384.4956,Above Global Median,0.028054
Mexico,1974,11.682999,0.365,3.225,Above Global Median,0.028054
Mexico,1975,0.012621,-11.670378,-99.892,Below Global Median,0.028054
Mexico,1976,0.011819,-0.000802,-6.3545,Below Global Median,0.028054
Mexico,1977,13.571999,13.56018,114732.0416,Above Global Median,0.028054
Mexico,1978,0.015199,-13.5568,-99.888,Below Global Median,0.028054
Mexico,1979,15.153999,15.1388,99603.9213,Above Global Median,0.028054
Mexico,1980,0.018261,-15.135738,-99.8795,Below Global Median,0.028054
Mexico,1981,0.001824,-0.016437,-90.0115,Below Global Median,0.028054
Mexico,1982,17.975999,17.974175,985426.261,Above Global Median,0.028054
Mexico,1983,0.001777,-17.974222,-99.9901,Below Global Median,0.028054
Mexico,1984,0.018554,0.016777,944.1193,Below Global Median,0.028054
Mexico,1985,0.018583,2.9e-05,0.1563,Below Global Median,0.028054
Mexico,1986,18.405999,18.387416,98947.5112,Above Global Median,0.028054
Mexico,1987,17.057999,-1.348,-7.3237,Above Global Median,0.028054
Mexico,1988,16.288999,-0.769,-4.5081,Above Global Median,0.028054
Mexico,1989,0.016929,-16.27207,-99.8961,Below Global Median,0.028054
Mexico,1990,0.019942,0.003013,17.7979,Below Global Median,0.028054
Mexico,1991,20.514998,20.495056,102773.3226,Above Global Median,0.028054
Mexico,1992,0.002345,-20.512653,-99.9886,Below Global Median,0.028054
Mexico,1993,0.024401,0.022056,940.5544,Below Global Median,0.028054
Mexico,1994,22.254999,22.230598,91105.2744,Above Global Median,0.028054
Mexico,1995,0.022883,-22.232116,-99.8972,Below Global Median,0.028054
Mexico,1996,0.022387,-0.000496,-2.1675,Below Global Median,0.028054
Mexico,1997,23.839998,23.817611,106390.3649,Above Global Median,0.028054
Mexico,1998,0.023429,-23.816569,-99.9017,Below Global Median,0.028054
Mexico,1999,0.002472,-0.020957,-89.449,Below Global Median,0.028054
Mexico,2000,0.002462,-1e-05,-0.4045,Below Global Median,0.028054
Mexico,2001,0.025777,0.023315,946.9943,Below Global Median,0.028054
Mexico,2002,0.027105,0.001328,5.1519,Below Global Median,0.028054
Mexico,2003,27.524998,27.497893,101449.5222,Above Global Median,0.028054
Mexico,2004,0.028188,-27.49681,-99.8976,Above Global Median,0.028054
Mexico,2005,0.029276,0.001088,3.8598,Above Global Median,0.028054
Mexico,2006,0.032012,0.002736,9.3455,Above Global Median,0.028054
Mexico,2007,0.032063,5.1e-05,0.1593,Above Global Median,0.028054
Mexico,2008,33.070998,33.038935,103043.8044,Above Global Median,0.028054
Mexico,2009,0.032368,-33.03863,-99.9021,Above Global Median,0.028054
Mexico,2010,32.598999,32.566631,100613.6647,Above Global Median,0.028054
Mexico,2011,29.057999,-3.541,-10.8623,Above Global Median,0.028054
Mexico,2012,31.873999,2.816,9.691,Above Global Median,0.028054
Mexico,2013,0.031941,-31.842058,-99.8998,Above Global Median,0.028054
Mexico,2014,32.963998,32.932057,103102.7739,Above Global Median,0.028054
Mexico,2015,0.034782,-32.929216,-99.8945,Above Global Median,0.028054
Mexico,2016,0.003718,-0.031064,-89.3106,Below Global Median,0.028054
Mexico,2017,0.037888,0.03417,919.0425,Above Global Median,0.028054
Mexico,2018,0.038146,0.000258,0.681,Above Global Median,0.028054
Mexico,2019,0.040697,0.002551,6.6875,Above Global Median,0.028054
Mexico,2020,38.321998,38.281301,94064.1841,Above Global Median,0.028054
Mexico,2021,38.521998,0.2,0.5219,Above Global Median,0.028054
Mexico,2022,0.039283,-38.482715,-99.898,Above Global Median,0.028054
Micronesia (country),1991,0.012004,,,Below Global Median,0.028054
Micronesia (country),1992,0.012089,8.5e-05,0.7081,Below Global Median,0.028054
Micronesia (country),1993,0.012061,-2.8e-05,-0.2316,Below Global Median,0.028054
Micronesia (country),1994,0.012132,7.1e-05,0.5887,Below Global Median,0.028054
Micronesia (country),1995,11.999999,11.987867,98811.9601,Above Global Median,0.028054
Micronesia (country),1996,0.012105,-11.987894,-99.8991,Below Global Median,0.028054
Micronesia (country),1997,0.012152,4.7e-05,0.3883,Below Global Median,0.028054
Micronesia (country),1998,0.000122,-0.01203,-98.9961,Below Global Median,0.028054
Micronesia (country),1999,0.001225,0.001103,904.0984,Below Global Median,0.028054
Micronesia (country),2000,12.301999,12.300774,1004144.8163,Above Global Median,0.028054
Micronesia (country),2001,0.012358,-12.289641,-99.8995,Below Global Median,0.028054
Micronesia (country),2002,0.012418,6e-05,0.4855,Below Global Median,0.028054
Micronesia (country),2003,12.481999,12.469581,100415.3728,Above Global Median,0.028054
Micronesia (country),2004,0.001255,-12.480744,-99.9899,Below Global Median,0.028054
Micronesia (country),2005,0.012622,0.011367,905.7371,Below Global Median,0.028054
Micronesia (country),2006,0.012701,7.9e-05,0.6259,Below Global Median,0.028054
Micronesia (country),2007,12.221999,12.209298,96128.6355,Above Global Median,0.028054
Micronesia (country),2008,12.991999,0.77,6.3001,Above Global Median,0.028054
Micronesia (country),2009,0.013208,-12.978791,-99.8983,Below Global Median,0.028054
Micronesia (country),2010,13.435999,13.422791,101626.219,Above Global Median,0.028054
Micronesia (country),2011,13.679999,0.244,1.816,Above Global Median,0.028054
Micronesia (country),2012,0.014286,-13.665713,-99.8956,Below Global Median,0.028054
Micronesia (country),2013,1.5e-05,-0.014271,-99.895,Below Global Median,0.028054
Micronesia (country),2014,0.014883,0.014868,99120.0,Below Global Median,0.028054
Micronesia (country),2015,14.370999,14.356116,96459.8266,Above Global Median,0.028054
Micronesia (country),2016,14.412999,0.042,0.2923,Above Global Median,0.028054
Micronesia (country),2017,0.014559,-14.39844,-99.899,Below Global Median,0.028054
Micronesia (country),2018,0.014659,0.0001,0.6869,Below Global Median,0.028054
Micronesia (country),2019,0.014544,-0.000115,-0.7845,Below Global Median,0.028054
Micronesia (country),2020,0.014588,4.4e-05,0.3025,Below Global Median,0.028054
Micronesia (country),2021,0.014597,9e-06,0.0617,Below Global Median,0.028054
Micronesia (country),2022,0.014576,-2.1e-05,-0.1439,Below Global Median,0.028054
Moldova,1992,0.024485,,,Below Global Median,0.028054
Moldova,1993,0.003866,-0.020619,-84.2107,Below Global Median,0.028054
Moldova,1994,0.022205,0.018339,474.3663,Below Global Median,0.028054
Moldova,1995,0.029757,0.007552,34.0104,Above Global Median,0.028054
Moldova,1996,0.028987,-0.00077,-2.5876,Above Global Median,0.028054
Moldova,1997,0.039998,0.011011,37.986,Above Global Median,0.028054
Moldova,1998,0.031121,-0.008877,-22.1936,Above Global Median,0.028054
Moldova,1999,28.281999,28.250878,90777.5393,Above Global Median,0.028054
Moldova,2000,0.023358,-28.258641,-99.9174,Below Global Median,0.028054
Moldova,2001,23.713999,23.690641,101424.0988,Above Global Median,0.028054
Moldova,2002,26.720998,3.006999,12.6803,Above Global Median,0.028054
Moldova,2003,0.025551,-26.695447,-99.9044,Below Global Median,0.028054
Moldova,2004,0.030711,0.00516,20.1949,Above Global Median,0.028054
Moldova,2005,0.032728,0.002017,6.5677,Above Global Median,0.028054
Moldova,2006,0.029059,-0.003669,-11.2106,Above Global Median,0.028054
Moldova,2007,0.030776,0.001717,5.9087,Above Global Median,0.028054
Moldova,2008,0.034922,0.004146,13.4715,Above Global Median,0.028054
Moldova,2009,0.028897,-0.006025,-17.2527,Above Global Median,0.028054
Moldova,2010,0.003454,-0.025443,-88.0472,Below Global Median,0.028054
Moldova,2011,32.547998,32.544544,942227.6781,Above Global Median,0.028054
Moldova,2012,12.264999,-20.282999,-62.3172,Above Global Median,0.028054
Moldova,2013,0.031042,-12.233957,-99.7469,Above Global Median,0.028054
Moldova,2014,0.033485,0.002443,7.87,Above Global Median,0.028054
Moldova,2015,0.022047,-0.011438,-34.1586,Below Global Median,0.028054
Moldova,2016,29.880998,29.858951,135433.17,Above Global Median,0.028054
Moldova,2017,36.959999,7.079001,23.6906,Above Global Median,0.028054
Moldova,2018,0.042398,-36.917601,-99.8853,Above Global Median,0.028054
Moldova,2019,0.043255,0.000857,2.0213,Above Global Median,0.028054
Moldova,2020,18.672999,18.629744,43069.5735,Above Global Median,0.028054
Moldova,2021,0.053469,-18.61953,-99.7137,Above Global Median,0.028054
Moldova,2022,0.014302,-0.039167,-73.2518,Below Global Median,0.028054
Montenegro,2006,0.032588,,,Above Global Median,0.028054
Montenegro,2007,2.5e-05,-0.032563,-99.9233,Below Global Median,0.028054
Montenegro,2008,3.6e-05,1.1e-05,44.0,Below Global Median,0.028054
Montenegro,2009,0.038009,0.037973,105480.5556,Above Global Median,0.028054
Montenegro,2010,37.949998,37.911989,99744.7683,Above Global Median,0.028054
Montenegro,2011,0.042007,-37.907991,-99.8893,Above Global Median,0.028054
Montenegro,2012,32.006998,31.964991,76094.439,Above Global Median,0.028054
Montenegro,2013,0.051775,-31.955223,-99.8382,Above Global Median,0.028054
Montenegro,2014,0.050846,-0.000929,-1.7943,Above Global Median,0.028054
Montenegro,2015,0.042925,-0.007921,-15.5784,Above Global Median,0.028054
Montenegro,2016,42.188997,42.146072,98185.3745,Above Global Median,0.028054
Montenegro,2017,0.042201,-42.146796,-99.9,Above Global Median,0.028054
Montenegro,2018,42.504997,42.462796,100620.355,Above Global Median,0.028054
Montenegro,2019,0.043396,-42.461601,-99.8979,Above Global Median,0.028054
Montenegro,2020,0.041754,-0.001642,-3.7838,Above Global Median,0.028054
Montenegro,2021,42.434998,42.393244,101530.9767,Above Global Median,0.028054
Montenegro,2022,0.044525,-42.390473,-99.8951,Above Global Median,0.028054
Morocco,1961,0.003171,,,Below Global Median,0.028054
Morocco,1962,93.329996,93.326825,2943135.4462,Above Global Median,0.028054
Morocco,1963,0.010435,-93.319561,-99.9888,Below Global Median,0.028054
Morocco,1964,0.008696,-0.001739,-16.6651,Below Global Median,0.028054
Morocco,1965,76.739997,76.731301,882374.6665,Above Global Median,0.028054
Morocco,1966,0.004301,-76.735696,-99.9944,Below Global Median,0.028054
Morocco,1967,0.006701,0.0024,55.801,Below Global Median,0.028054
Morocco,1968,7.6e-05,-0.006625,-98.8658,Below Global Median,0.028054
Morocco,1969,93.479997,93.479921,122999896.0526,Above Global Median,0.028054
Morocco,1970,0.006267,-93.47373,-99.9933,Below Global Median,0.028054
Morocco,1971,86.069995,86.063728,1373284.3147,Above Global Median,0.028054
Morocco,1972,0.007644,-86.062351,-99.9911,Below Global Median,0.028054
Morocco,1973,0.004868,-0.002776,-36.3161,Below Global Median,0.028054
Morocco,1974,86.969995,86.965127,1786465.2219,Above Global Median,0.028054
Morocco,1975,0.007539,-86.962456,-99.9913,Below Global Median,0.028054
Morocco,1976,0.011406,0.003867,51.2933,Below Global Median,0.028054
Morocco,1977,0.004341,-0.007065,-61.9411,Below Global Median,0.028054
Morocco,1978,0.009898,0.005557,128.012,Below Global Median,0.028054
Morocco,1979,7.5e-05,-0.009823,-99.2423,Below Global Median,0.028054
Morocco,1980,80.869997,80.869922,107826562.6667,Above Global Median,0.028054
Morocco,1981,24.859999,-56.009998,-69.2593,Above Global Median,0.028054
Morocco,1982,61.719996,36.859997,148.2703,Above Global Median,0.028054
Morocco,1983,59.419996,-2.3,-3.7265,Above Global Median,0.028054
Morocco,1984,0.006881,-59.413115,-99.9884,Below Global Median,0.028054
Morocco,1985,80.009997,80.003116,1162666.9961,Above Global Median,0.028054
Morocco,1986,81.799996,1.789999,2.2372,Above Global Median,0.028054
Morocco,1987,0.006515,-81.793481,-99.992,Below Global Median,0.028054
Morocco,1988,90.309995,90.30348,1386085.6485,Above Global Median,0.028054
Morocco,1989,0.009934,-90.300061,-99.989,Below Global Median,0.028054
Morocco,1990,11.597999,11.588065,116650.5436,Above Global Median,0.028054
Morocco,1991,8.7e-05,-11.597912,-99.9992,Below Global Median,0.028054
Morocco,1992,47.529998,47.529911,54632081.6092,Above Global Median,0.028054
Morocco,1993,0.002065,-47.527933,-99.9957,Below Global Median,0.028054
Morocco,1994,0.006261,0.004196,203.1961,Below Global Median,0.028054
Morocco,1995,0.001303,-0.004958,-79.1886,Below Global Median,0.028054
Morocco,1996,0.009274,0.007971,611.7421,Below Global Median,0.028054
Morocco,1997,0.010984,0.00171,18.4386,Below Global Median,0.028054
Morocco,1998,0.006468,-0.004516,-41.1143,Below Global Median,0.028054
Morocco,1999,0.000412,-0.006056,-93.6302,Below Global Median,0.028054
Morocco,2000,39.999998,39.999586,9708637.3786,Above Global Median,0.028054
Morocco,2001,21.069999,-18.929999,-47.325,Above Global Median,0.028054
Morocco,2002,74.939996,53.869997,255.6716,Above Global Median,0.028054
Morocco,2003,0.005617,-74.934379,-99.9925,Below Global Median,0.028054
Morocco,2004,0.009152,0.003535,62.934,Below Global Median,0.028054
Morocco,2005,20.359999,20.350847,222365.024,Above Global Median,0.028054
Morocco,2006,0.012198,-20.347801,-99.9401,Below Global Median,0.028054
Morocco,2007,0.004155,-0.008043,-65.937,Below Global Median,0.028054
Morocco,2008,55.149996,55.145841,1327216.3899,Above Global Median,0.028054
Morocco,2009,0.009151,-55.140845,-99.9834,Below Global Median,0.028054
Morocco,2010,0.012132,0.002981,32.5757,Below Global Median,0.028054
Morocco,2011,11.532999,11.520867,94962.636,Above Global Median,0.028054
Morocco,2012,76.479995,64.946996,563.1406,Above Global Median,0.028054
Morocco,2013,66.319996,-10.159999,-13.2845,Above Global Median,0.028054
Morocco,2014,70.849997,4.530001,6.8305,Above Global Median,0.028054
Morocco,2015,75.439996,4.589999,6.4785,Above Global Median,0.028054
Morocco,2016,92.749995,17.309999,22.9454,Above Global Median,0.028054
Morocco,2017,93.619996,0.870001,0.938,Above Global Median,0.028054
Morocco,2018,79.899997,-13.719999,-14.655,Above Global Median,0.028054
Morocco,2019,0.006397,-79.8936,-99.992,Below Global Median,0.028054
Morocco,2020,0.004204,-0.002193,-34.2817,Below Global Median,0.028054
Morocco,2021,0.005306,0.001102,26.2131,Below Global Median,0.028054
Morocco,2022,31.129998,31.124692,586594.2706,Above Global Median,0.028054
Mozambique,1961,0.008706,,,Below Global Median,0.028054
Mozambique,1962,0.000825,-0.007881,-90.5238,Below Global Median,0.028054
Mozambique,1963,0.008875,0.00805,975.7576,Below Global Median,0.028054
Mozambique,1964,9e-06,-0.008866,-99.8986,Below Global Median,0.028054
Mozambique,1965,92.859995,92.859986,1031777622.2222,Above Global Median,0.028054
Mozambique,1966,0.009565,-92.85043,-99.9897,Below Global Median,0.028054
Mozambique,1967,1e-06,-0.009564,-99.9895,Below Global Median,0.028054
Mozambique,1968,1e-06,0.0,0.0,Below Global Median,0.028054
Mozambique,1969,0.009535,0.009534,953400.0,Below Global Median,0.028054
Mozambique,1970,11.309999,11.300464,118515.6162,Above Global Median,0.028054
Mozambique,1971,93.939996,82.629997,730.5924,Above Global Median,0.028054
Mozambique,1972,0.010238,-93.929758,-99.9891,Below Global Median,0.028054
Mozambique,1973,0.008088,-0.00215,-21.0002,Below Global Median,0.028054
Mozambique,1974,66.179997,66.171909,818149.2211,Above Global Median,0.028054
Mozambique,1975,41.669998,-24.509999,-37.0354,Above Global Median,0.028054
Mozambique,1976,7.5e-05,-41.669923,-99.9998,Below Global Median,0.028054
Mozambique,1977,71.669996,71.669921,95559894.6667,Above Global Median,0.028054
Mozambique,1978,7e-06,-71.669989,-100.0,Below Global Median,0.028054
Mozambique,1979,0.006446,0.006439,91985.7143,Below Global Median,0.028054
Mozambique,1980,54.289997,54.283551,842127.6916,Above Global Median,0.028054
Mozambique,1981,0.005286,-54.284711,-99.9903,Below Global Median,0.028054
